state,parlimen,dun,ballot_order_x,name,name_ballot,party,acronym,age,sex,ethnicity,ballot_order_y,votes,votes_perc,result
Kelantan,P.025 Bachok,N.22 Jelawat,3,ZULKARNAIN BIN HARON,BABA ZUL,BEBAS,BEBAS,62,male,malay,3,277,1.133434264904456,lost_deposit
Kelantan,P.026 Ketereh,N.23 Melor,1,WAN ROHIMI BIN WAN DAUD,WAN ROHIMI,PARTI ISLAM SE MALAYSIA,PAS,47,male,malay,1,12688,70.12656828607749,won
Kelantan,P.026 Ketereh,N.23 Melor,2,AZMI BIN ISHAK,CIKGU HJ. AZMI,BARISAN NASIONAL OF MALAYSIA,BN,62,male,malay,2,5405,29.87343171392251,lost
Kelantan,P.026 Ketereh,N.24 Kadok,1,MOHD AZIZAN BIN ABDUL RAZAK @ RAJAB,IR AZIZAN RAZAK,PAKATAN HARAPAN,PH,51,male,malay,1,3307,24.052658375154557,lost
Kelantan,P.026 Ketereh,N.24 Kadok,2,AZAMI BIN HJ MOHD NOR,DATO' AZAMI,PARTI ISLAM SE MALAYSIA,PAS,65,male,malay,2,10442,75.94734162484545,won
Kelantan,P.026 Ketereh,N.25 Kok Lanas,1,AHMAD BIN DERAMAN,AHMAD DERAMAN (ABE MAT JELIRA),BARISAN NASIONAL OF MALAYSIA,BN,56,male,malay,1,7259,31.925935699520608,lost
Kelantan,P.026 Ketereh,N.25 Kok Lanas,2,MOHAMED FARID BIN MOHAMED ZAWAWI,DATO' FARID,PARTI ISLAM SE MALAYSIA,PAS,56,male,malay,2,15478,68.07406430047939,won
Kelantan,P.027 Tanah Merah,N.26 Bukit Panau,1,ABDUL FATTAH BIN HAJI MAHMOOD,DATO' ABDUL FATTAH,PARTI ISLAM SE MALAYSIA,PAS,59,male,malay,1,22582,79.13512755817213,won
Kelantan,P.027 Tanah Merah,N.26 Bukit Panau,2,SAMSU ADABI BIN MAMAT,DATO' DR. SAMSUL ADABI,PAKATAN HARAPAN,PH,54,male,malay,2,5954,20.864872441827867,lost
Kelantan,P.027 Tanah Merah,N.27 Gual Ipoh,1,BAHARI BIN MOHAMAD NOR,BAHARI,PARTI ISLAM SE MALAYSIA,PAS,55,male,malay,1,10320,70.26143790849673,won
Kelantan,P.027 Tanah Merah,N.27 Gual Ipoh,2,ZUHAIRI BIN ZAKARIA,ZUHAIRI (JERI),BARISAN NASIONAL OF MALAYSIA,BN,32,male,malay,2,4368,29.73856209150327,lost
Kelantan,P.027 Tanah Merah,N.28 Kemahang,1,MAZLI BIN MUSTAFA,MAZLI (ABE JEK),BARISAN NASIONAL OF MALAYSIA,BN,55,male,malay,1,3064,22.799315425254854,lost
Kelantan,P.027 Tanah Merah,N.28 Kemahang,2,MD ANIZAM BIN AB RAHMAN,DATO' MEJAR(B) NIZAM,PARTI ISLAM SE MALAYSIA,PAS,69,male,malay,2,10375,77.20068457474515,won
Kelantan,P.028 Pasir Puteh,N.29 Selising,1,HASHIM BIN ISMAIL,DATO' CIKGU HASHIM,BARISAN NASIONAL OF MALAYSIA,BN,57,male,malay,1,5578,30.887646049061413,lost
Kelantan,P.028 Pasir Puteh,N.29 Selising,2,TUAN MOHD SARIPUDIN BIN TUAN ISMAIL,UST TUAN SARIPUDIN,PARTI ISLAM SE MALAYSIA,PAS,51,male,malay,2,12481,69.11235395093858,won
Kelantan,P.028 Pasir Puteh,N.30 Limbongan,1,NOR ASILAH BINTI MOHAMED ZIN,USTAZAH ASILAH,PARTI ISLAM SE MALAYSIA,PAS,50,female,malay,1,15183,73.04435677860099,won
Kelantan,P.028 Pasir Puteh,N.30 Limbongan,2,KAMARUDDIN BIN MAT ZIN,CIKGU DIN,PAKATAN HARAPAN,PH,57,male,malay,2,5603,26.95564322139902,lost
Kelantan,P.028 Pasir Puteh,N.31 Semerak,1,NOR SHAM BIN SULAIMAN,NORSHAM CIKGU ABANG,PARTI ISLAM SE MALAYSIA,PAS,58,male,malay,1,11531,66.90843681095508,won
Kelantan,P.028 Pasir Puteh,N.31 Semerak,2,MARSHELA BINTI ALI,SHELA CIKGU ALI GOLOK,BARISAN NASIONAL OF MALAYSIA,BN,41,female,malay,2,5703,33.09156318904491,lost
Kelantan,P.028 Pasir Puteh,N.32 Gaal,1,MOHD RODZI BIN JA'AFAR,USTAZ RODZI,PARTI ISLAM SE MALAYSIA,PAS,55,male,malay,1,10388,72.64843695363312,won
Kelantan,P.028 Pasir Puteh,N.32 Gaal,2,MOHD ALIFF NASROL BIN MAT NASIN,ALIF,BARISAN NASIONAL OF MALAYSIA,BN,36,male,malay,2,3911,27.351563046366877,lost
Kelantan,P.029 Machang,N.33 Pulai Chondong,1,AZHAR BIN SALLEH,USTAZ AZHAR,PARTI ISLAM SE MALAYSIA,PAS,56,male,malay,1,11636,67.5137800986365,won
Kelantan,P.029 Machang,N.33 Pulai Chondong,2,MUHAMMAD FAKHRAN BIN CHE JUSOH @ YUSOFF,FAKHRAN,BARISAN NASIONAL OF MALAYSIA,BN,26,male,malay,2,5599,32.486219901363505,lost
Kelantan,P.029 Machang,N.34 Temangan,1,FAUZI BIN SEMAN,PAK TUA FAUZI,BEBAS,BEBAS,60,male,malay,1,212,1.3568,lost_deposit
Kelantan,P.029 Machang,N.34 Temangan,2,ABDUL KADIR BIN HJ OTHMAN,CIKGU KADIR,PAKATAN HARAPAN,PH,61,male,malay,2,3967,25.3888,lost
Kelantan,P.029 Machang,N.34 Temangan,3,MOHAMED FADZLI BIN HASSAN,DATO' DR. FADZLI HASSAN,PARTI ISLAM SE MALAYSIA,PAS,55,male,malay,3,11446,73.2544,won
Kelantan,P.029 Machang,N.35 Kemuning,1,MOHD FAKAARUDDIN BIN ISMAIL,ABE FAKARUDIN,BARISAN NASIONAL OF MALAYSIA,BN,43,male,malay,1,7481,36.229357353867016,lost
Kelantan,P.029 Machang,N.35 Kemuning,2,AHMAD ZAKHRAN BIN MAT NOOR,LAWYER ZAKHRAN,PARTI ISLAM SE MALAYSIA,PAS,40,male,malay,2,13168,63.77064264613298,won
Kelantan,P.030 Jeli,N.36 Bukit Bunga,1,MOHD ALMIDI BIN JAAFAR,ALMIDI,PARTI ISLAM SE MALAYSIA,PAS,47,male,malay,1,8540,66.05816831683168,won
Kelantan,P.030 Jeli,N.36 Bukit Bunga,2,MOHD ADHAN BIN KECHIK,DATO ADHAN,BARISAN NASIONAL OF MALAYSIA,BN,68,male,malay,2,4388,33.94183168316832,lost
Kelantan,P.030 Jeli,N.37 Air Lanas,1,KAMARUDIN BIN MD NOR,DATUK KAMARUDIN,PARTI ISLAM SE MALAYSIA,PAS,76,male,malay,1,9535,67.81167769006473,won
Kelantan,P.030 Jeli,N.37 Air Lanas,2,NASRUL HADI BIN KAMARUZAMAN,NH NASRUL HADI,BARISAN NASIONAL OF MALAYSIA,BN,42,male,malay,2,4526,32.18832230993528,lost
Kelantan,P.030 Jeli,N.38 Kuala Balah,1,ABDUL HADI BIN AWANG KECHIL,DATO ' HADI,PARTI ISLAM SE MALAYSIA,PAS,69,male,malay,1,6186,63.309794289223206,won
Kelantan,P.030 Jeli,N.38 Kuala Balah,2,MUHAMMAD YAMIN ANUAR BIN MAT ZIN,YAMIN ANUAR,BARISAN NASIONAL OF MALAYSIA,BN,37,male,malay,2,3585,36.690205710776794,lost
Kelantan,P.031 Kuala Krai,N.39 Mengkebang,1,MOHD SHUKRI BIN ISHAK,ABE YIE,PAKATAN HARAPAN,PH,64,male,malay,1,3404,21.361782240351427,lost
Kelantan,P.031 Kuala Krai,N.39 Mengkebang,2,ZUBIR BIN ABU BAKAR,HAJI ZUBIR,PARTI ISLAM SE MALAYSIA,PAS,50,male,malay,2,12531,78.63821775964858,won
Kelantan,P.031 Kuala Krai,N.40 Guchil,1,ZUBER BIN HASSAN,DR ZUBER,BARISAN NASIONAL OF MALAYSIA,BN,61,male,malay,1,4532,29.509050657637715,lost
Kelantan,P.031 Kuala Krai,N.40 Guchil,2,HILMI BIN ABDULLAH,LAWYER MIE,PARTI ISLAM SE MALAYSIA,PAS,46,male,malay,2,10826,70.49094934236228,won
Kelantan,P.031 Kuala Krai,N.41 Manek Urai,1,MOHD FAUZI BIN ABDULLAH,ABE UJI,PARTI ISLAM SE MALAYSIA,PAS,63,male,malay,1,10355,78.32829046898638,won
Kelantan,P.031 Kuala Krai,N.41 Manek Urai,2,SUZAINI ADLINA BINTI SUKRI,CHE NIE,BARISAN NASIONAL OF MALAYSIA,BN,50,female,malay,2,2865,21.671709531013615,lost
Kelantan,P.031 Kuala Krai,N.42 Dabong,1,KU MOHD ZAKI BIN KU HUSSIN,TOK IME KU ZAKI,PARTI ISLAM SE MALAYSIA,PAS,50,male,malay,1,5772,63.44251483842602,won
Kelantan,P.031 Kuala Krai,N.42 Dabong,2,AHMAD FIRDAUS BIN MUHAMMAD,ABE FIRDAUS,BARISAN NASIONAL OF MALAYSIA,BN,41,male,malay,2,3326,36.55748516157397,lost
Kelantan,P.032 Gua Musang,N.43 Nenggiri,1,AB AZIZ BIN YUSOFF,AB AZIZ BIN YUSOFF,BARISAN NASIONAL OF MALAYSIA,BN,62,male,malay,1,5707,46.68684554973822,lost
Kelantan,P.032 Gua Musang,N.43 Nenggiri,2,MOHD AZIZI BIN ABU NAIM,MOHD AZIZI ABU NAIM,PARTI ISLAM SE MALAYSIA,PAS,51,male,malay,2,6517,53.31315445026178,won
Kelantan,P.032 Gua Musang,N.44 Paloh,1,SHAARI BIN MAT HUSSAIN,DATO SHAARI,PARTI ISLAM SE MALAYSIA,PAS,61,male,malay,1,7407,58.743754461099215,won
Kelantan,P.032 Gua Musang,N.44 Paloh,2,AMRAN BIN ARIFIN,AMRAN ARIFIN,BARISAN NASIONAL OF MALAYSIA,BN,45,male,malay,2,5202,41.256245538900785,lost
Kelantan,P.032 Gua Musang,N.45 Galas,1,MOHD TARMIZI BIN ABD RAHMAN,USTAZ JI,PARTI ISLAM SE MALAYSIA,PAS,45,male,malay,1,7405,40.80564280597344,lost
Kelantan,P.032 Gua Musang,N.45 Galas,2,MOHD SYAHBUDDIN BIN HASHIM,ABE DIN,BARISAN NASIONAL OF MALAYSIA,BN,42,male,malay,2,10742,59.19435719402656,won
Terengganu,P.033 Besut,N.01 Kuala Besut,1,TENGKU ZAIHAN BIN CHE KU ABD RAHMAN,TENGKU ZAIHAN,BARISAN NASIONAL OF MALAYSIA,BN,47,male,malay,1,7377,39.08758543951677,lost
Terengganu,P.033 Besut,N.01 Kuala Besut,2,AZBI BIN SALLEH,HAJI AZBI,PARTI ISLAM SE MALAYSIA,PAS,54,male,malay,2,11496,60.91241456048323,won
Terengganu,P.033 Besut,N.02 Kota Putera,1,MOHD NURKHUZAINI BIN AB RAHMAN,HJ KHUZ,PARTI ISLAM SE MALAYSIA,PAS,51,male,malay,1,13360,58.312600934049144,won
Terengganu,P.033 Besut,N.02 Kota Putera,2,MUHAMMAD PEHIMI BIN YUSOF,DATO' MUHAMMAD PEHIMI YUSOF,BARISAN NASIONAL OF MALAYSIA,BN,60,male,malay,2,9551,41.687399065950856,lost
Terengganu,P.033 Besut,N.03 Jertih,1,RIDUAN BIN MOHAMAD NOR,DR RIDUAN MOHAMAD NOR,PARTI ISLAM SE MALAYSIA,PAS,52,male,malay,1,12122,62.0972286255827,won
Terengganu,P.033 Besut,N.03 Jertih,2,MOHD ROZAINI BIN MOHD RASLI,ROZAINI @ KOJA,BARISAN NASIONAL OF MALAYSIA,BN,35,male,malay,2,7399,37.90277137441729,lost
Terengganu,P.033 Besut,N.04 Hulu Besut,1,NAWI BIN MOHAMAD,NAWI BIN MOHAMAD,BARISAN NASIONAL OF MALAYSIA,BN,60,male,malay,1,6665,40.71472205253512,lost
Terengganu,P.033 Besut,N.04 Hulu Besut,2,CHE HARUN KAMARIAH BIN ABDULLAH,DR. CIKGU CHE HARUN KAMARIAH,BEBAS,BEBAS,61,male,malay,2,180,1.0995723885155773,lost_deposit
Terengganu,P.033 Besut,N.04 Hulu Besut,3,MOHD HUSAIMI BIN HUSSIN,MIE CHE HUSSIN,PARTI ISLAM SE MALAYSIA,PAS,49,male,malay,3,9525,58.185705558949294,won
Terengganu,P.034 Setiu,N.05 Jabi,1,ROSDI BIN ZAKARIA,USTAZ ROSDI ZAKARIA,BARISAN NASIONAL OF MALAYSIA,BN,49,male,malay,1,6847,37.27272727272727,lost
Terengganu,P.034 Setiu,N.05 Jabi,2,AZMAN BIN IBRAHIM,DR. AZMAN,PARTI ISLAM SE MALAYSIA,PAS,48,male,malay,2,11523,62.727272727272734,won
Terengganu,P.034 Setiu,N.06 Permaisuri,1,HAMDAN BIN HAMZAH,HAMDAN HAMZAH,BARISAN NASIONAL OF MALAYSIA,BN,53,male,malay,1,7299,32.973436935308996,lost
Terengganu,P.034 Setiu,N.06 Permaisuri,2,MOHD YUSOP BIN MAJID,YUSOP MAJID,PARTI ISLAM SE MALAYSIA,PAS,60,male,malay,2,14837,67.026563064691,won
Terengganu,P.034 Setiu,N.07 Langkap,1,AZMI BIN MAAROF,AZMI MAAROF,PARTI ISLAM SE MALAYSIA,PAS,62,male,malay,1,9553,58.3496213046665,won
Terengganu,P.034 Setiu,N.07 Langkap,2,SABRI BIN MOHD NOOR,DATO' HAJI SABRI MOHD NOOR,BARISAN NASIONAL OF MALAYSIA,BN,60,male,malay,2,6819,41.650378695333494,lost
Terengganu,P.034 Setiu,N.08 Batu Rakit,1,MOHD SHAFIZI BIN ISMAIL,USTAZ MOHD SHAFIZI,PARTI ISLAM SE MALAYSIA,PAS,39,male,malay,1,14465,63.135611714896775,won
Terengganu,P.034 Setiu,N.08 Batu Rakit,2,BAZLAN BIN ABD RAHMAN,BAZLAN BIN ABD RAHMAN,BARISAN NASIONAL OF MALAYSIA,BN,59,male,malay,2,8446,36.864388285103225,lost
Terengganu,P.035 Kuala Nerus,N.09 Tepuh,1,HISHAMUDDIN BIN ABDUL KARIM,USTAZ HISHAMUDDIN,PARTI ISLAM SE MALAYSIA,PAS,44,male,malay,1,17049,73.47440096535081,won
Terengganu,P.035 Kuala Nerus,N.09 Tepuh,2,MUHAMMAD HANAFI BIN HASSAN,MUHAMMAD HANAFI HASSAN,BARISAN NASIONAL OF MALAYSIA,BN,44,male,malay,2,6155,26.5255990346492,lost
Terengganu,P.035 Kuala Nerus,N.10 Buluh Gading,1,RIDZUAN BIN HASHIM,USTAZ RIDZUAN HASHIM,PARTI ISLAM SE MALAYSIA,PAS,51,male,malay,1,16213,73.4950135992747,won
Terengganu,P.035 Kuala Nerus,N.10 Buluh Gading,2,OMAR BIN ADAM,OMAR BIN ADAM,BARISAN NASIONAL OF MALAYSIA,BN,49,male,malay,2,5847,26.504986400725294,lost
Terengganu,P.035 Kuala Nerus,N.11 Seberang Takir,1,AHMAD RAZIF BIN ABD RAHMAN,CIKGU RAZIF,BARISAN NASIONAL OF MALAYSIA,BN,57,male,malay,1,9359,43.49988380199861,lost
Terengganu,P.035 Kuala Nerus,N.11 Seberang Takir,2,KHAZAN BIN CHE MAT,USTAZ HAJI KHAZAN,PARTI ISLAM SE MALAYSIA,PAS,54,male,malay,2,12156,56.50011619800139,won
Terengganu,P.035 Kuala Nerus,N.12 Bukit Tunggal,1,WAN NOORISLAM BIN WAN HASHIM,WAN NOORISLAM BIN WAN HASHIM,BARISAN NASIONAL OF MALAYSIA,BN,62,male,malay,1,4345,26.47614404972275,lost
Terengganu,P.035 Kuala Nerus,N.12 Bukit Tunggal,2,ZAHARUDIN BIN ZAHID,HAJI ZAHARUDIN,PARTI ISLAM SE MALAYSIA,PAS,55,male,malay,2,12066,73.52385595027725,won
Terengganu,P.036 Kuala Terengganu,N.13 Wakaf Mempelam,1,WAN SUKAIRI BIN WAN ABDULLAH,USTAZ WAN SUKAIRI,PARTI ISLAM SE MALAYSIA,PAS,51,male,malay,1,22345,85.73456624333346,won
Terengganu,P.036 Kuala Terengganu,N.13 Wakaf Mempelam,2,WAN MUHAMAD HAIKAL BIN WAN GHAZALI,WAN HAIKAL,PAKATAN HARAPAN,PH,26,male,malay,2,3718,14.26543375666654,lost
Terengganu,P.036 Kuala Terengganu,N.14 Bandar,1,AHMAD SHAH BIN MUHAMED,USTAZ AHMAD SHAH,PARTI ISLAM SE MALAYSIA,PAS,55,male,malay,1,8438,56.691749529696324,won
Terengganu,P.036 Kuala Terengganu,N.14 Bandar,2,ARMI IRZAN BIN MOHD,ARMI IRZAN MOHD,BARISAN NASIONAL OF MALAYSIA,BN,43,male,malay,2,6074,40.80892233270626,lost
Terengganu,P.036 Kuala Terengganu,N.14 Bandar,3,LUQMAN BIN LONG,LUQMAN LONG,IKATAN DEMOKRATIK MALAYSIA,MUDA,29,male,malay,3,372,2.49932813759742,lost_deposit
Terengganu,P.036 Kuala Terengganu,N.15 Ladang,1,MOHD SABRI BIN ALWI,DATUK MAT,BARISAN NASIONAL OF MALAYSIA,BN,59,male,malay,1,7290,38.46356777291194,lost
Terengganu,P.036 Kuala Terengganu,N.15 Ladang,2,ZURAIDA BINTI MD.NOOR,ZURAIDA MD NOOR,PARTI ISLAM SE MALAYSIA,PAS,43,female,malay,2,11663,61.536432227088056,won
Terengganu,P.036 Kuala Terengganu,N.16 Batu Buruk,1,MUHAMMAD KHALIL BIN ABDUL HADI,USTAZ KHALIL,PARTI ISLAM SE MALAYSIA,PAS,46,male,malay,1,23767,79.57878524074198,won
Terengganu,P.036 Kuala Terengganu,N.16 Batu Buruk,2,MOHAMAD ZAMIR BIN GHAZALI,ZAMIR GHAZALI,PAKATAN HARAPAN,PH,41,male,malay,2,6099,20.421214759258017,lost
Terengganu,P.037 Marang,N.17 Alur Limbat,1,MOHD YUSERI BIN ISA,CIKGU MOHD YUSERI,BARISAN NASIONAL OF MALAYSIA,BN,56,male,malay,1,7477,27.08076783773995,lost
Terengganu,P.037 Marang,N.17 Alur Limbat,2,ARIFFIN BIN DERAMAN,USTAZ ARIFFIN,PARTI ISLAM SE MALAYSIA,PAS,55,male,malay,2,20133,72.91923216226004,won
Terengganu,P.037 Marang,N.18 Bukit Payung,1,MOHD KHIM @ MOHD KHAN BIN ABD RAHMAN,MOHD KHAN,BARISAN NASIONAL OF MALAYSIA,BN,62,male,malay,1,5882,25.889084507042252,lost
Terengganu,P.037 Marang,N.18 Bukit Payung,2,MOHD NOR BIN HAMZAH,USTAZ MOHD NOR,PARTI ISLAM SE MALAYSIA,PAS,51,male,malay,2,16838,74.11091549295776,won
Terengganu,P.037 Marang,N.19 Ru Rendang,1,SUHAIMI BIN SULAIMAN,HAJI SUHAIMI,PAKATAN HARAPAN,PH,59,male,malay,1,3641,14.82009117551286,lost
Terengganu,P.037 Marang,N.19 Ru Rendang,2,AHMAD SAMSURI BIN MOKHTAR,DR SAM,PARTI ISLAM SE MALAYSIA,PAS,52,male,malay,2,20927,85.17990882448714,won
Terengganu,P.037 Marang,N.20 Pengkalan Berangan,1,SULAIMAN BIN SULONG,USTAZ SULAIMAN,PARTI ISLAM SE MALAYSIA,PAS,47,male,malay,1,17946,64.98406720741599,won
Terengganu,P.037 Marang,N.20 Pengkalan Berangan,2,NIK DIR BIN NIK WAN KU,DATO' HAJI NIK DIR,BARISAN NASIONAL OF MALAYSIA,BN,65,male,malay,2,9670,35.01593279258401,lost
Terengganu,P.038 Hulu Terengganu,N.21 Telemung,1,MOHD ZAWAWI BIN ISMAIL,CIKGU AWI,PARTI ISLAM SE MALAYSIA,PAS,63,male,malay,1,8380,50.8958396598846,won
Terengganu,P.038 Hulu Terengganu,N.21 Telemung,2,ROZI BIN MAMAT,DATO' ROZI MAMAT,BARISAN NASIONAL OF MALAYSIA,BN,52,male,malay,2,8085,49.10416034011539,lost
Terengganu,P.038 Hulu Terengganu,N.22 Manir,1,EKA LISUT,EKA LISUT,PAKATAN HARAPAN,PH,61,female,other,1,2211,14.098966968498916,lost
Terengganu,P.038 Hulu Terengganu,N.22 Manir,2,HILMI BIN HARUN,USTAZ HILMI,PARTI ISLAM SE MALAYSIA,PAS,46,male,malay,2,13471,85.90103303150109,won
Terengganu,P.038 Hulu Terengganu,N.23 Kuala Berang,1,JALALUDIN BIN ISMAIL,CG. JALAL,BARISAN NASIONAL OF MALAYSIA,BN,58,male,malay,1,5353,32.20237020995007,lost
Terengganu,P.038 Hulu Terengganu,N.23 Kuala Berang,2,MAMAD BIN PUTEH,DR.MAMAD,PARTI ISLAM SE MALAYSIA,PAS,67,male,malay,2,11270,67.79762979004992,won
Terengganu,P.038 Hulu Terengganu,N.24 Ajil,1,JAILANI BIN JOHARI,JAILANI JOHARI,BARISAN NASIONAL OF MALAYSIA,BN,58,male,malay,1,6104,33.05534495830174,lost
Terengganu,P.038 Hulu Terengganu,N.24 Ajil,2,MALIAMAN BIN KASSIM,USTAZ MALIAMAN KASSIM,PARTI ISLAM SE MALAYSIA,PAS,60,male,malay,2,12362,66.94465504169825,won
Terengganu,P.039 Dungun,N.25 Bukit Besi,1,GHAZALI BIN SULAIMAN,HAJI GHAZALI,PARTI ISLAM SE MALAYSIA,PAS,59,male,malay,1,8552,63.85902031063322,won
Terengganu,P.039 Dungun,N.25 Bukit Besi,2,DIN BIN ADAM,DATO DIN ADAM,BARISAN NASIONAL OF MALAYSIA,BN,62,male,malay,2,4840,36.14097968936679,lost
Terengganu,P.039 Dungun,N.26 Rantau Abang,1,MOHD ASRI BIN MOHAMAD,MOHD ASRI BIN MOHAMAD,BARISAN NASIONAL OF MALAYSIA,BN,48,male,malay,1,6037,24.151864298287727,lost
Terengganu,P.039 Dungun,N.26 Rantau Abang,2,MOHD FADHLI RAHMI BIN ZULKIFLI,USTAZ MOHD FADHLI,PARTI ISLAM SE MALAYSIA,PAS,35,male,malay,2,18959,75.84813570171227,won
Terengganu,P.039 Dungun,N.27 Sura,1,TENGKU MUHAMMAD FAKHRUDDIN BIN TENGKU MD FAUZI,DR DIN,PARTI ISLAM SE MALAYSIA,PAS,34,male,malay,1,17395,83.06274472352212,won
Terengganu,P.039 Dungun,N.27 Sura,2,OTHMAN BIN OMAR,CIKGU OBO OTHMAN BIN OMAR,PAKATAN HARAPAN,PH,63,male,malay,2,3547,16.93725527647789,lost
Terengganu,P.039 Dungun,N.28 Paka,1,SATIFUL BAHARI BIN MAMAT,DATO' USTAZ SAIFUL BAHRI,PARTI ISLAM SE MALAYSIA,PAS,55,male,malay,1,18681,73.29906615396689,won
Terengganu,P.039 Dungun,N.28 Paka,2,AHMAD ABDULLAH BIN ABD WAHAB,MAD PAKA,BARISAN NASIONAL OF MALAYSIA,BN,38,male,malay,2,6805,26.700933846033116,lost
Terengganu,P.040 Kemaman,N.29 Kemasik,1,SAIFUL AZMI BIN SUHAILI,IR HJ SAIFUL AZMI,PARTI ISLAM SE MALAYSIA,PAS,46,male,malay,1,13778,65.4505724193625,won
Terengganu,P.040 Kemaman,N.29 Kemasik,2,MUHAMMAD KHAIRI AFIQ BIN MOHD YUSOF,KHAIRI AFIQ,BARISAN NASIONAL OF MALAYSIA,BN,36,male,malay,2,7273,34.5494275806375,lost
Terengganu,P.040 Kemaman,N.30 Kijal,1,RAZALI BIN IDRIS,TOK LI,PARTI ISLAM SE MALAYSIA,PAS,57,male,malay,1,13403,58.15255119750087,won
Terengganu,P.040 Kemaman,N.30 Kijal,2,AHMAD BIN SAID,DATO' SERI (DR.) HJ. AHMAD BIN SAID,BARISAN NASIONAL OF MALAYSIA,BN,66,male,malay,2,9645,41.84744880249913,lost
Terengganu,P.040 Kemaman,N.31 Cukai,1,MOHAMED RAHIM BIN HUSSIN,DATO' SRI HAJI MOHAMED RAHIM BIN HUSSIN,BARISAN NASIONAL OF MALAYSIA,BN,64,male,malay,1,10288,35.86918624921553,lost
Terengganu,P.040 Kemaman,N.31 Cukai,2,HANAFIAH BIN MAT,HAJI HANAFIAH MAT,PARTI ISLAM SE MALAYSIA,PAS,62,male,malay,2,18394,64.13081375078447,won
Terengganu,P.040 Kemaman,N.32 Air Putih,1,MOHD HAFIZ BIN ADAM,MOHD HAFIZ,PARTI ISLAM SE MALAYSIA,PAS,45,male,malay,1,21664,65.64848484848484,won
Terengganu,P.040 Kemaman,N.32 Air Putih,2,MOHD ZAKI BIN SALLEH,DR. MOHD ZAKI BIN SALLEH,BARISAN NASIONAL OF MALAYSIA,BN,54,male,malay,2,11336,34.35151515151515,lost
Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,1,MOHD YUSNI BIN MAT PIAH,USTAZ YUSNI,PERIKATAN NASIONAL,PN,49,male,malay,1,13223,63.240709742216275,won
Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,2,MOHD NAIM BIN SALLEH,USTAZ MOHD NAIM BIN HJ. SALLEH,BARISAN NASIONAL OF MALAYSIA,BN,43,male,malay,2,7686,36.759290257783725,lost
Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,1,REEZAL MERICAN BIN NAINA MERICAN,DATO SRI REEZAL MERICAN BIN NAINA MERICAN,BARISAN NASIONAL OF MALAYSIA,BN,51,male,malay,1,10453,56.24428302394404,won
Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,2,KHALIQ MEHTAB BIN MOHD ISHAQ,KHALIQ MEHTAB,PERIKATAN NASIONAL,PN,47,male,malay,2,8132,43.75571697605596,lost
Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,1,ZAINUDDIN BIN MOHAMED,ZAINUDDIN MOHAMED,PAKATAN HARAPAN,PH,38,male,malay,1,10132,37.2609591056193,lost
Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,2,BUKHORI BIN GHAZALI,BUKHORI GHAZALI,PERIKATAN NASIONAL,PN,60,male,malay,2,17060,62.73904089438071,won
Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,1,NOR HAFIZAH BINTI OTHMAN,NOR HAFIZAH BINTI OTHMAN,BARISAN NASIONAL OF MALAYSIA,BN,46,female,malay,1,7001,30.504117467648467,lost
Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,2,MOHD SOBRI BIN SALEH,PAKCIK SOBRI,PERIKATAN NASIONAL,PN,58,male,malay,2,15950,69.49588253235153,won
Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,1,MUHAMMAD FAUZI BIN YUSOFF,USTAZ FAUZI,PERIKATAN NASIONAL,PN,51,male,malay,1,13988,62.26020385454222,won
Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,2,SHAIK HUSSEIN BIN MYDIN,DATO DR. SHAIK HUSSEIN MYDIN,BARISAN NASIONAL OF MALAYSIA,BN,50,male,malay,2,8479,37.73979614545778,lost
Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,1,ABDUL MOHSEIN BIN MOHD SHARIFF,MOHSEIN SHARIFF,PAKATAN HARAPAN,PH,44,male,malay,1,8276,44.73755338126385,lost
Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,2,AZMI BIN ALANG,AZMI ALANG,PERIKATAN NASIONAL,PN,58,male,malay,2,10223,55.26244661873615,won
Pulau Pinang,P.043 Bagan,N.07 Sungai Puyu,1,PHEE SYN TZE,PHEE SYN TZE,PAKATAN HARAPAN,PH,38,female,chinese,1,23838,90.48052835345024,won
Pulau Pinang,P.043 Bagan,N.07 Sungai Puyu,2,TEOW CHIN SIANG,ANDREW TEOW,PERIKATAN NASIONAL,PN,39,male,chinese,2,2508,9.51947164654976,lost_deposit
Pulau Pinang,P.043 Bagan,N.08 Bagan Jermal,1,ONG CHUAN JIN,CJ ONG,PERIKATAN NASIONAL,PN,60,male,chinese,1,3538,15.233584499461786,lost
