state,parlimen,ballot_order,name,age,sex,ethnicity,party,votes,result,result_desc
Sabah,P.167 Kudat,4,JUTIRIM BIN GALIBAI GALABI,43,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),3083,0,lost_deposit
Sabah,P.168 Kota Marudu,1,MAJAMIS BIN TIMBONG,49,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),2228,0,lost_deposit
Sabah,P.168 Kota Marudu,2,PANGLIMA MAXIMUS JOHNITY ONGKILI,59,male,bumiputera,BARISAN NASIONAL (BN),15168,1,won
Sabah,P.168 Kota Marudu,3,YUNTAU K. KOLOD,57,male,bumiputera,PARTI MAJU SABAH (SAPP),444,0,lost_deposit
Sabah,P.168 Kota Marudu,4,MAIJOL MAHAP,53,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),14326,0,lost
Sabah,P.169 Kota Belud,1,MUNIRAH MAJILIS,31,female,bumiputera,PARTI KEADILAN RAKYAT (PKR),16673,0,lost
Sabah,P.169 Kota Belud,2,LAMSIL HAMIDSOR,53,male,bumiputera,BEBAS (BEBAS),979,0,lost_deposit
Sabah,P.169 Kota Belud,3,KANUL GINDOL,46,male,bumiputera,BEBAS (BEBAS),185,0,lost_deposit
Sabah,P.169 Kota Belud,4,ABDUL RAHMAN BIN DAHLAN,47,male,bumiputera,BARISAN NASIONAL (BN),21768,1,won
Sabah,P.169 Kota Belud,5,JALUMIN BIN BAYOGOH,50,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),2709,0,lost_deposit
Sabah,P.170 Tuaran,1,SAMIN @ JASMIN BIN DULIN,46,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),1509,0,lost_deposit
Sabah,P.170 Tuaran,2,ERVEANA ANSARI,37,female,bumiputera,BEBAS (BEBAS),2264,0,lost_deposit
Sabah,P.170 Tuaran,3,PANGLIMA WILFRED MADIUS TANGAU,55,male,bumiputera,BARISAN NASIONAL (BN),20685,1,won
Sabah,P.170 Tuaran,4,PANGLIMA WILFRED M. BUMBURING,61,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),15495,1,won
Sabah,P.171 Sepanggar,1,DON CHIN HON KIONG,54,male,chinese,PARTI MAJU SABAH (SAPP),4070,0,lost_deposit
Sabah,P.171 Sepanggar,2,DANIEL JOHN JAMBUN,56,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),1931,0,lost_deposit
Sabah,P.171 Sepanggar,3,JEFFREY KUMIN,45,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),13403,0,lost
Sabah,P.171 Sepanggar,4,JUMAT BIN IDRIS,55,male,bumiputera,BARISAN NASIONAL (BN),22845,1,won
Sabah,P.172 Kota Kinabalu,1,CHIN TEK MING,42,male,chinese,BARISAN NASIONAL (BN),9557,0,lost
Sabah,P.172 Kota Kinabalu,2,LIEW HOCK LEONG @ MICHAEL,59,male,chinese,PARTI REFORMASI NEGERI SARAWAK (STAR),909,0,lost_deposit
Sabah,P.172 Kota Kinabalu,3,WONG SZE PHIN @ JIMMY,63,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),28516,1,won
Sabah,P.173 Putatan,1,JOSEPH LEE HAN KYUN,41,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),7958,0,lost
Sabah,P.173 Putatan,2,MARCUS MAKIN MOJIGOH,60,male,bumiputera,BARISAN NASIONAL (BN),17465,1,won
Sabah,P.173 Putatan,3,DULI @ DULLIE BIN MARI @ MARIE,62,male,bumiputera,PARTI MAJU SABAH (SAPP),1068,0,lost_deposit
Sabah,P.173 Putatan,4,AWANG AHMAD SAH,53,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),2604,0,lost_deposit
Sabah,P.174 Penampang,1,BERNARD GILUK DOMPOK,63,male,bumiputera,BARISAN NASIONAL (BN),12382,0,lost
Sabah,P.174 Penampang,2,MELANIE ANNOL,60,female,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),1119,0,lost_deposit
Sabah,P.174 Penampang,3,DARELL LEIKING,41,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),22598,1,won
Sabah,P.175 Papar,1,ROSNAH HJ ABDUL RASHID SHIRLIN,40,female,bumiputera,BARISAN NASIONAL (BN),21196,1,won
Sabah,P.175 Papar,2,MOHAMMAD YAHYA @ YAHYA BIN LAMPONG,73,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),10661,0,lost
Sabah,P.175 Papar,3,BALON BIN MUJIM,53,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),838,0,lost_deposit
Sabah,P.176 Kimanis,1,ANIFAH AMAN,59,male,bumiputera,BARISAN NASIONAL (BN),13754,1,won
Sabah,P.176 Kimanis,2,JAAFAR BIN ISMAIL,56,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),8031,0,lost
Sabah,P.176 Kimanis,3,JAMIL BIN WILLIAM CORE,49,male,bumiputera,PARTI MAJU SABAH (SAPP),650,0,lost_deposit
Sabah,P.176 Kimanis,4,LUSIN BIN BALANGON,61,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),240,0,lost_deposit
Sabah,P.177 Beaufort,1,GUAN DEE BIN KOH HOI,60,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),409,0,lost_deposit
Sabah,P.177 Beaufort,2,AZIZAH BINTI MOHD DUN,58,female,bumiputera,BARISAN NASIONAL (BN),12827,1,won
Sabah,P.177 Beaufort,3,LAJIM BIN UKIN (PANGLIMA),57,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),12155,1,won
Sabah,P.178 Sipitang,1,SAPAWI BIN AMAT WASALI @ AHMAD,58,male,bumiputera,BARISAN NASIONAL (BN),16377,1,won
Sabah,P.178 Sipitang,2,KAMIS BIN DAMING,60,male,bumiputera,PARTI MAJU SABAH (SAPP),505,0,lost_deposit
Sabah,P.178 Sipitang,3,RAMLE B. DUA,60,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),6908,0,lost
Sabah,P.179 Ranau,1,JONATHAN BIN YASIN,45,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),11823,0,lost
Sabah,P.179 Ranau,2,YAZID BIN SAHJINAN,48,male,bumiputera,BEBAS (BEBAS),914,0,lost_deposit
Sabah,P.179 Ranau,3,EWON EBIN,58,male,bumiputera,BARISAN NASIONAL (BN),15434,1,won
Sabah,P.179 Ranau,4,JULIANAH BINTI SITUN @ WIDYA JULIA,57,female,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),2559,0,lost_deposit
Sabah,P.180 Keningau,1,JEFFREY KITINGAN,65,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),11900,1,won
Sabah,P.180 Keningau,2,JOSEPH PAIRIN KITINGAN,72,male,bumiputera,BARISAN NASIONAL (BN),15818,1,won
Sabah,P.180 Keningau,3,STEPHEN SANDOR,59,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),7825,0,lost
Sabah,P.181 Tenom,1,RAIME BIN UNGGI,43,male,bumiputera,BARISAN NASIONAL (BN),9771,1,won
Sabah,P.181 Tenom,2,MUTANG @ SYLVESTER BIN DAWAT,61,male,bumiputera,KESAINSAF TANAH AIR (KITA),423,0,lost_deposit
Sabah,P.181 Tenom,3,JIMMY JAWATAH,49,male,bumiputera,PARTI MAJU SABAH (SAPP),1766,0,lost_deposit
Sabah,P.181 Tenom,4,MASDIN BIN TUMAS,31,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),5885,0,lost
Sabah,P.181 Tenom,5,HASMIN AZROY ABDULLAH,32,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),2449,0,lost_deposit
Sabah,P.182 Pensiangan,1,MARTIN TOMY @ TOMMY,53,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),3554,0,lost
Sabah,P.182 Pensiangan,2,RICHARD SAKIAN BIN GUNTING,61,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),7723,0,lost
Sabah,P.182 Pensiangan,3,JOSEPH KURUP,68,male,bumiputera,BARISAN NASIONAL (BN),9467,1,won
Sabah,P.182 Pensiangan,4,FATIMAH BINTI AGITOR @ MOHD DAUD,38,female,bumiputera,BEBAS (BEBAS),152,0,lost_deposit
Sabah,P.183 Beluran,1,RONALD KIANDEE,52,male,bumiputera,BARISAN NASIONAL (BN),13174,1,won
Sabah,P.183 Beluran,2,RAIMON BIN LANJAT,46,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),1460,0,lost_deposit
Sabah,P.183 Beluran,3,JAMES BIN MIKI,43,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),3186,0,lost
Sabah,P.183 Beluran,4,KAMARUDDIN BIN MUSTAPHA,50,male,bumiputera,BEBAS (BEBAS),542,0,lost_deposit
Sabah,P.184 Libaran,1,JUSLIE AJIROL,59,male,bumiputera,BARISAN NASIONAL (BN),19584,1,won
Sabah,P.184 Libaran,2,SAHAR BIN SAKA,50,male,bumiputera,BEBAS (BEBAS),3219,0,lost_deposit
Sabah,P.184 Libaran,3,MOHD SERMAN,33,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),7998,0,lost
Sabah,P.184 Libaran,4,ROSNAH BINTI UNSARI,39,female,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),502,0,lost_deposit
Sabah,P.185 Batu Sapi,1,HAMZAH BIN ABDULLAH,59,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),9287,0,lost
Sabah,P.185 Batu Sapi,2,LINDA TSEN THAU LIN,56,female,chinese,BARISAN NASIONAL (BN),13085,1,won
Sabah,P.185 Batu Sapi,3,SAIFUL BAHARI RASHADA BIN AHMAD,27,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),410,0,lost_deposit
Sabah,P.186 Sandakan,1,LIEW VUI KEONG,53,male,chinese,BARISAN NASIONAL (BN),13138,0,lost
Sabah,P.186 Sandakan,2,STEPHEN WONG TIEN FATT,58,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),14226,1,won
Sabah,P.187 Kinabatangan,1,ABDULLAH BIN ABDUL SANI,50,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),3646,0,lost
Sabah,P.187 Kinabatangan,2,BUNG MOKTAR RADIN,53,male,bumiputera,BARISAN NASIONAL (BN),13377,1,won
Sabah,P.187 Kinabatangan,3,ALI LATIP BIN TAHA,56,male,bumiputera,BEBAS (BEBAS),1130,0,lost_deposit
Sabah,P.187 Kinabatangan,4,YAMBUYA BIN PARANTIS @ CYRIL PONGOD,61,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),1153,0,lost_deposit
Sabah,P.188 Lahad Datu,1,APAS @ NAWAWIE BIN SAKING,59,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),841,0,lost_deposit
Sabah,P.188 Lahad Datu,2,BADRULAMIN BAHRON,51,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),9671,0,lost
Sabah,P.188 Lahad Datu,3,NASRUN BIN MANSUR,60,male,bumiputera,BARISAN NASIONAL (BN),23058,1,won
Sabah,P.188 Lahad Datu,4,DUMI BIN PG. MASDAL,57,male,bumiputera,BEBAS (BEBAS),4959,0,lost
Sabah,P.189 Semporna,1,MOHD SHAFIE APDAL,55,male,bumiputera,BARISAN NASIONAL (BN),25559,1,won
Sabah,P.189 Semporna,2,ZAMREE @ MOHD SUFFIAN B ABDUL HABI,41,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),4654,0,lost
Sabah,P.189 Semporna,3,BADARUDDIN TUN MUSTAPHA,52,male,bumiputera,BEBAS (BEBAS),325,0,lost_deposit
Sabah,P.190 Tawau,1,MARY YAP KAIN CHING,62,female,chinese,BARISAN NASIONAL (BN),21331,1,won
Sabah,P.190 Tawau,2,KONG HONG MING,60,male,chinese,PARTI KEADILAN RAKYAT (PKR),16352,0,lost
Sabah,P.190 Tawau,3,CHUA SOON BUI,58,female,chinese,PARTI MAJU SABAH (SAPP),633,0,lost_deposit
Sabah,P.190 Tawau,4,AHMAD AWANG,71,male,bumiputera,BEBAS (BEBAS),553,0,lost_deposit
Sabah,P.191 Kalabakan,1,MOHD BIN MANUKE,52,male,bumiputera,BEBAS (BEBAS),1313,0,lost_deposit
Sabah,P.191 Kalabakan,2,MALVINE REYES,53,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),603,0,lost_deposit
Sabah,P.191 Kalabakan,3,ABDUL GHAPUR BIN SALLEH,70,male,bumiputera,BARISAN NASIONAL (BN),23125,1,won
Sabah,P.191 Kalabakan,4,FREDDIE JAPAT ANAK SIMOL,61,male,bumiputera,BEBAS (BEBAS),137,0,lost_deposit
Sabah,P.191 Kalabakan,5,USMAN MADEAMING,36,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),8904,0,lost
Sabah,P.191 Kalabakan,6,YAHYA BIN ZAINAL,60,male,bumiputera,BEBAS (BEBAS),132,0,lost_deposit
Sabah,P.191 Kalabakan,7,SIAMSIR BIN BORHAN,53,male,bumiputera,BEBAS (BEBAS),891,0,lost_deposit
Sarawak,P.192 Mas Gading,1,NOGEH ANAK GUMBEK,56,male,bumiputera,BARISAN NASIONAL (BN),8265,1,won
Sarawak,P.192 Mas Gading,2,PATRICK ANEK UREN,65,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),462,0,lost_deposit
Sarawak,P.192 Mas Gading,3,MORDI BIMOL,28,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),5293,0,lost
Sarawak,P.192 Mas Gading,4,TIKI LAFE,60,male,bumiputera,BEBAS (BEBAS),6109,0,lost
Sarawak,P.193 Santubong,1,WAN JUNAIDI BIN TUANKU JAAFAR,67,male,bumiputera,BARISAN NASIONAL (BN),24655,1,won
Sarawak,P.193 Santubong,2,AFFENDI BIN JEMAN,49,male,bumiputera,BEBAS (BEBAS),233,0,lost_deposit
Sarawak,P.193 Santubong,3,ZULRUSDI BIN MOHAMAD HOL,45,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),3719,0,lost
Sarawak,P.193 Santubong,4,MURA BIN KADIR,62,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),206,0,lost_deposit
Sarawak,P.194 Petra Jaya,1,AHMAD NAZIB BIN JOHARI,36,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),8116,0,lost
Sarawak,P.194 Petra Jaya,2,FADILLAH HJ YUSOF,51,male,bumiputera,BARISAN NASIONAL (BN),29559,1,won
Sarawak,P.195 Bandar Kuching,1,TAN KAI,42,male,chinese,BARISAN NASIONAL (BN),10491,0,lost
Sarawak,P.195 Bandar Kuching,2,CHONG CHIENG JEN,42,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),30133,1,won
Sarawak,P.196 Stampin,1,YONG KHOON SENG,71,male,chinese,BARISAN NASIONAL (BN),22993,0,lost
Sarawak,P.196 Stampin,2,JULIAN TAN KOK PING,34,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),41663,1,won
Sarawak,P.196 Stampin,3,SOO LINA,55,female,chinese,PARTI REFORMASI NEGERI SARAWAK (STAR),239,0,lost_deposit
Sarawak,P.197 Kota Samarahan,1,RUBIAH WANG,45,female,bumiputera,BARISAN NASIONAL (BN),24202,1,won
Sarawak,P.197 Kota Samarahan,2,ABANG AHMAD,33,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),6801,0,lost
Sarawak,P.198 Puncak Borneo,1,WILLIE MONGIN,37,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),10740,0,lost
Sarawak,P.198 Puncak Borneo,2,DRIPIN ANAK SAKOI,76,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),704,0,lost_deposit
Sarawak,P.198 Puncak Borneo,3,JAMES DAWOS ANAK MAMIT,64,male,bumiputera,BARISAN NASIONAL (BN),20461,1,won
Sarawak,P.199 Serian,1,EDWARD ANDREW LUWAK,60,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),6343,0,lost
Sarawak,P.199 Serian,2,JOHNNY BOB ANAK APUT,50,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),390,0,lost_deposit
Sarawak,P.199 Serian,3,RICHARD RIOT ANAK JAEM,61,male,bumiputera,BARISAN NASIONAL (BN),19494,1,won
Sarawak,P.200 Batang Sadong,1,MOHAMAD BIN JOLHI,53,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),2017,0,lost
Sarawak,P.200 Batang Sadong,2,NANCY SHUKRI,51,female,bumiputera,BARISAN NASIONAL (BN),13277,1,won
Sarawak,P.201 Batang Lupar,1,ABG. ZULKIFLI ABG. ENGKEH,52,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),4661,0,lost
Sarawak,P.201 Batang Lupar,2,ROHANI KARIM,58,female,bumiputera,BARISAN NASIONAL (BN),15625,1,won
Sarawak,P.202 Sri Aman,1,NICHOLAS MUJAH ANAK ASON,53,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),5618,0,lost
Sarawak,P.202 Sri Aman,2,MASIR KUJAT,58,male,bumiputera,BARISAN NASIONAL (BN),12168,1,won
Sarawak,P.202 Sri Aman,3,WILFRED LANDONG,57,male,bumiputera,PARTI PEKERJA SARAWAK (SWP),476,0,lost_deposit
Sarawak,P.202 Sri Aman,4,DONALD LAWAN,70,male,bumiputera,BEBAS (BEBAS),3867,0,lost
Sarawak,P.203 Lubok Antu,1,NICHOLAS BAWIN ANGGAT,54,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),2530,0,lost
Sarawak,P.203 Lubok Antu,2,WILLIAM NYALLAU,62,male,bumiputera,BARISAN NASIONAL (BN),8278,1,won
Sarawak,P.203 Lubok Antu,3,LARRY SOON @ LARRY SNG WEI SHIEN,33,male,chinese,PARTI PEKERJA SARAWAK (SWP),4187,0,lost
Sarawak,P.204 Betong,1,DOUGLAS UGGAH EMBAS,57,male,bumiputera,BARISAN NASIONAL (BN),15476,1,won
Sarawak,P.204 Betong,2,CECILIA SITI UNA,60,female,bumiputera,PARTI KEADILAN RAKYAT (PKR),4589,0,lost
Sarawak,P.205 Saratok,1,ALI BIJU,45,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),9519,0,lost
Sarawak,P.205 Saratok,2,ROSELI PALENG,73,male,bumiputera,BEBAS (BEBAS),681,0,lost_deposit
Sarawak,P.205 Saratok,3,WILLIAM MAWAN IKOM,63,male,bumiputera,BARISAN NASIONAL (BN),11600,1,won
Sarawak,P.206 Tanjong Manis,1,KAK JUE,28,female,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),1571,0,lost_deposit
Sarawak,P.206 Tanjong Manis,2,NORAH TUN ABDUL RAHMAN,53,female,bumiputera,BARISAN NASIONAL (BN),12535,1,won
Sarawak,P.207 Igan,1,ABDUL WAHABDUL BIN DOLAH,62,male,bumiputera,BARISAN NASIONAL (BN),11896,1,won
Sarawak,P.207 Igan,2,AJIJI FAUZAN,52,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),1747,0,lost
Sarawak,P.208 Sarikei,1,DING KUONG HIING,58,male,chinese,BARISAN NASIONAL (BN),13758,0,lost
Sarawak,P.208 Sarikei,2,WONG LING BIU,54,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),14263,1,won
Sarawak,P.209 Julau,1,WONG ANAK JUDAT,49,male,bumiputera,PARTI PEKERJA SARAWAK (SWP),3936,0,lost
Sarawak,P.209 Julau,2,ANDY WONG HONG YU,54,male,chinese,PARTI KEADILAN RAKYAT (PKR),2852,0,lost
Sarawak,P.209 Julau,3,JOSEPH SALANG ANAK GANDUM,63,male,bumiputera,BARISAN NASIONAL (BN),9891,1,won
Sarawak,P.210 Kanowit,1,ELLISON LUDAN,61,male,bumiputera,PARTI PEKERJA SARAWAK (SWP),417,0,lost_deposit
Sarawak,P.210 Kanowit,2,THOMAS LAJA ANAK BESI,59,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),5004,0,lost
Sarawak,P.210 Kanowit,3,AARON AGO ANAK DAGANG,54,male,bumiputera,BARISAN NASIONAL (BN),8046,1,won
Sarawak,P.211 Lanang,1,TIONG THAI KING,67,male,chinese,BARISAN NASIONAL (BN),17983,0,lost
Sarawak,P.211 Lanang,2,ALICE LAU KIONG YIENG,31,female,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),26613,1,won
Sarawak,P.212 Sibu,1,VINCENT LAU LEE MING,64,male,chinese,BARISAN NASIONAL (BN),23967,0,lost
Sarawak,P.212 Sibu,2,OSCAR LING CHAI YEW,35,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),26808,1,won
Sarawak,P.212 Sibu,3,NARAWI BIN HARON,63,male,bumiputera,BEBAS (BEBAS),203,0,lost_deposit
Sarawak,P.213 Mukah,1,SYLVESTER AJAH SUBAH,70,male,bumiputera,BEBAS (BEBAS),2219,0,lost_deposit
Sarawak,P.213 Mukah,2,HAI BIN MERAWIN @ BONAVENTURE,63,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),2219,0,lost_deposit
Sarawak,P.213 Mukah,3,MUHAMMAD LEO MICHAEL TOYAD,63,male,bumiputera,BARISAN NASIONAL (BN),14983,1,won
Sarawak,P.214 Selangau,1,JOSEPH ENTULU BELAUN,58,male,bumiputera,BARISAN NASIONAL (BN),12040,1,won
Sarawak,P.214 Selangau,2,SNG CHEE HUA,66,male,chinese,PARTI PEKERJA SARAWAK (SWP),4485,0,lost
Sarawak,P.214 Selangau,3,JOSHUA JABENG,62,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),3891,0,lost
Sarawak,P.215 Kapit,1,ALEXANDER NANTA LINGGI,54,male,bumiputera,BARISAN NASIONAL (BN),13446,1,won
Sarawak,P.215 Kapit,2,RAMLI ANAK MALAKA,45,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),3715,0,lost
Sarawak,P.216 Hulu Rajang,1,GEORGE ANAK LAGONG,52,male,bumiputera,PARTI PEKERJA SARAWAK (SWP),2129,0,lost
Sarawak,P.216 Hulu Rajang,2,ABUN SUI ANYIT,40,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),3283,0,lost
Sarawak,P.216 Hulu Rajang,3,WILSON UGAK ANAK KUMBONG,51,male,bumiputera,BARISAN NASIONAL (BN),9117,1,won
Sarawak,P.217 Bintulu,1,TIONG KING SING,51,male,chinese,BARISAN NASIONAL (BN),26458,1,won
Sarawak,P.217 Bintulu,2,JOHN BRIAN ANTHONY,57,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),19025,0,lost
Sarawak,P.218 Sibuti,1,ROBBY ZAID TANDANG,31,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),7282,0,lost
Sarawak,P.218 Sibuti,2,AHMAD LAI BIN BUJANG,63,male,bumiputera,BARISAN NASIONAL (BN),13348,1,won
Sarawak,P.219 Miri,1,MICHAEL TEO YU KENG,65,male,chinese,PARTI KEADILAN RAKYAT (PKR),26909,1,won
Sarawak,P.219 Miri,2,SEBASTIAN TING CHIEW YEW,58,male,chinese,BARISAN NASIONAL (BN),24917,0,lost
Sarawak,P.219 Miri,3,CHONG KON FATT,62,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),306,0,lost_deposit
Sarawak,P.220 Baram,1,ANYI NGAU,54,male,bumiputera,BARISAN NASIONAL (BN),9182,1,won
Sarawak,P.220 Baram,2,PATRICK SIBAT,59,male,bumiputera,BEBAS (BEBAS),363,0,lost_deposit
Sarawak,P.220 Baram,3,ROLAND ENGAN,40,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),8988,0,lost
Sarawak,P.221 Limbang,1,BARU BIAN,54,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),4698,0,lost
Sarawak,P.221 Limbang,2,HASBI BIN HABIBOLLAH,50,male,bumiputera,BARISAN NASIONAL (BN),12999,1,won
Sarawak,P.222 Lawas,1,HENRY SUM AGONG,67,male,bumiputera,BARISAN NASIONAL (BN),9928,1,won
Sarawak,P.222 Lawas,2,BOB BARU LANGUB,60,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),3898,0,lost
Sarawak,P.222 Lawas,3,ALIRAHMAN BIN KAMSEH,47,male,bumiputera,PARTI REFORMASI NEGERI SARAWAK (STAR),69,0,lost_deposit
